Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDG16,OUT035,3424.7742806668707
DRB25,OUT046,1649.6859888075267
FDY09,OUT046,2893.8005924161653
FDX48,OUT045,2436.98720489049
FDC03,OUT010,506.9310404602398
FDT47,OUT035,1556.8823602603811
FDW44,OUT027,4634.488179458764
FDT24,OUT017,1187.073061340177
FDT12,OUT019,639.6247987071681
NCS38,OUT035,1926.444373765622
FDO39,OUT035,3221.3863855570708
FDA13,OUT046,746.931515556327
FDO48,OUT035,3511.267801532238
DRJ01,OUT017,2540.0768548465344
FDD53,OUT018,588.9244414370611
NCT05,OUT049,3980.4466556695884
FDQ51,OUT045,823.7012852439893
FDU60,OUT013,2799.206775268036
FDC59,OUT046,959.8755176583728
FDP36,OUT035,851.8129194982056
NCM19,OUT017,1727.8812851712037
FDL16,OUT035,778.6106661190514
FDE50,OUT018,2891.6377327456235
NCR18,OUT013,767.9722408468092
NCD30,OUT035,1556.8823602603811
FDH31,OUT013,1658.5420291013213
FDD56,OUT019,454.5076237608313
FDC47,OUT049,3829.7929247804027
FDZ21,OUT045,1537.3878946943441
FDM01,OUT049,1649.6859888075267
FDF24,OUT013,1344.6252587103143
FDW23,OUT017,746.931515556327
FDY52,OUT018,810.724483832902
DRH37,OUT027,4078.525151992202
DRO47,OUT027,3019.764419556127
FDR25,OUT049,3956.0951758993015
FDQ24,OUT027,6017.628980705721
DRJ51,OUT018,3381.5319693179663
NCU06,OUT035,3842.58324655175
NCV18,OUT018,1596.0349885357025
NCC06,OUT027,3214.6622947398682
FDZ01,OUT018,1500.534954982056
FDT14,OUT017,2000.8200661516416
FDD11,OUT019,478.44853793181744
FDN09,OUT017,3939.3368412068594
NCO18,OUT010,454.5076237608313
FDZ50,OUT045,3143.6336271380264
FDS44,OUT013,3944.7276083085585
FDI36,OUT045,3143.6336271380264
FDA26,OUT010,546.2631176843612
NCY53,OUT049,1906.949908199585
FDF32,OUT049,3143.6336271380264
FDF59,OUT010,421.4632404042411
FDB20,OUT046,1187.073061340177
DRH11,OUT035,963.9880098525658
FDT03,OUT049,2881.323682857714
NCH06,OUT035,3357.1021503473175
FDR55,OUT049,3143.6336271380264
FDI10,OUT035,2913.295057982202
FDZ12,OUT045,2139.8778767081476
FDM12,OUT049,3143.6336271380264
DRB25,OUT045,1649.6859888075267
NCS41,OUT013,3201.8919199910342
NCT53,OUT049,2602.6319538187277
NCD55,OUT013,746.931515556327
FDY08,OUT049,2139.8778767081476
NCP55,OUT049,953.3495845803236
FDA33,OUT013,2436.98720489049
FDQ33,OUT013,2436.98720489049
FDE45,OUT027,4634.488179458764
FDT26,OUT013,2081.2367108418634
NCV53,OUT049,3948.192881500654
FDK60,OUT027,2513.531396189238
NCJ29,OUT046,1344.6252587103143
FDI15,OUT045,3956.0951758993015
FDX21,OUT013,1727.8812851712037
FDV49,OUT019,799.4967360924873
DRO59,OUT046,1286.5890518466251
FDZ14,OUT045,2081.2367108418634
FDP32,OUT027,3214.6622947398682
FDC33,OUT017,3143.6336271380264
FDT14,OUT010,403.2754726385747
NCN54,OUT027,2227.1488939285678
FDR57,OUT027,3753.114675164951
DRK12,OUT046,734.2402486231003
FDX52,OUT049,3143.6336271380264
FDX08,OUT010,454.5076237608313
FDP10,OUT010,377.3583843342167
NCP50,OUT045,1295.4450921404198
NCL06,OUT013,4204.560650320034
FDP25,OUT013,3436.2543894134647
FDE53,OUT013,1649.6859888075267
FDL27,OUT017,1059.8004958148429
FDC35,OUT049,3405.279815100834
DRJ47,OUT010,454.5076237608313
FDD16,OUT018,1029.0659872209117
NCN42,OUT049,2445.8432451842846
FDC38,OUT027,3211.7517897844027
NCO07,OUT045,3436.2543894134647
FDQ20,OUT049,746.931515556327
FDI32,OUT046,1906.949908199585
FDN20,OUT010,426.25003638200207
DRJ51,OUT027,5921.390934417329
FDU08,OUT045,1537.3878946943441
DRN37,OUT019,426.25003638200207
FDD05,OUT010,403.2754726385747
FDW15,OUT046,2436.98720489049
FDI52,OUT046,2081.2367108418634
DRM11,OUT049,4003.051824632276
NCO06,OUT045,734.2402486231003
FDU38,OUT049,3143.6336271380264
FDU59,OUT018,2399.4626737988297
FDJ10,OUT046,2139.8778767081476
FDM13,OUT049,2139.8778767081476
NCJ30,OUT019,426.25003638200207
FDM45,OUT018,1878.0674308219627
FDP36,OUT045,814.8452449501947
NCD30,OUT010,388.0150824102118
FDN48,OUT017,1537.3878946943441
FDY32,OUT049,2602.6319538187277
FDU47,OUT046,2139.8778767081476
FDF17,OUT019,557.6678277366206
FDP34,OUT017,2498.6439036208612
FDA47,OUT049,2602.6319538187277
DRD27,OUT027,2618.784238285121
FDW38,OUT045,944.493544286529
FDZ15,OUT019,394.82452994665846
FDZ03,OUT027,5065.59197909745
NCN19,OUT049,3152.489667431821
FDG02,OUT035,3171.9841329978576
FDS31,OUT035,3221.3863855570708
FDW43,OUT019,630.7687584133735
FDZ47,OUT010,315.8253876745428
FDO57,OUT017,2541.098957159054
NCL07,OUT013,746.931515556327
NCV42,OUT013,1727.8812851712037
FDP40,OUT017,1906.949908199585
FDP48,OUT019,506.9310404602398
FDH21,OUT017,2602.6319538187277
NCP02,OUT049,959.8755176583728
FDK24,OUT049,823.7012852439893
FDC41,OUT045,1187.073061340177
FDF08,OUT017,1382.0228225538744
FDO49,OUT017,832.3184539321687
FDS56,OUT027,6419.100934411458
FDX46,OUT018,801.8684435391074
FDQ07,OUT013,3405.279815100834
FDC32,OUT010,429.02990982642285
FDT21,OUT019,744.6377929608661
FDG58,OUT045,2436.98720489049
FDW14,OUT049,1382.0228225538744
DRA12,OUT027,3211.7517897844027
FDV27,OUT013,1382.0228225538744
DRD25,OUT013,1906.949908199585
DRF48,OUT027,5065.59197909745
FDX24,OUT017,1435.3521525184296
DRJ51,OUT046,3800.9702469668778
FDE45,OUT045,2893.8005924161653
FDE14,OUT046,1649.6859888075267
FDG53,OUT045,2139.8778767081476
FDT08,OUT046,2436.98720489049
DRC27,OUT027,5370.278120068317
FDG20,OUT035,2913.295057982202
FDC21,OUT046,1649.6859888075267
FDV31,OUT018,2627.2410635016436
FDB58,OUT045,2148.7339170019422
FDV23,OUT046,2081.2367108418634
FDA25,OUT019,377.3583843342167
FDC15,OUT046,2602.6319538187277
FDU47,OUT049,2139.8778767081476
FDE23,OUT013,823.7012852439893
FDS08,OUT013,2893.8005924161653
FDW03,OUT027,2625.8294903024207
FDJ60,OUT018,2399.4626737988297
FDM34,OUT017,2139.8778767081476
FDW33,OUT013,1649.6859888075267
FDZ40,OUT013,944.493544286529
FDE33,OUT018,1128.5819777273598
NCC06,OUT010,421.4632404042411
FDU11,OUT046,2000.8200661516416
FDL44,OUT017,2611.4879941125223
NCZ29,OUT017,2081.2367108418634
FDG28,OUT010,481.934560895177
FDL12,OUT018,801.8684435391074
FDD52,OUT017,1649.6859888075267
FDO15,OUT013,1059.8004958148429
NCN29,OUT027,1347.6880653523174
FDW36,OUT013,1649.6859888075267
FDB21,OUT046,4004.627037145624
FDZ28,OUT013,2081.2367108418634
FDY10,OUT035,1926.444373765622
DRG39,OUT017,888.8411980786464
FDN28,OUT013,1649.6859888075267
FDV15,OUT035,1669.1804543735636
DRI13,OUT035,3455.748854979501
FDH20,OUT046,1537.3878946943441
FDY51,OUT013,3405.279815100834
FDE16,OUT013,3477.0961747105284
FDX40,OUT018,576.2331745038347
FDC48,OUT018,1137.4380180211544
FDS14,OUT046,2448.019160948299
FDX56,OUT017,3477.0961747105284
FDI10,OUT046,2893.8005924161653
FDI14,OUT013,2139.8778767081476
DRM48,OUT013,734.2402486231003
NCH07,OUT027,4078.525151992202
FDY26,OUT013,3477.0961747105284
FDD02,OUT027,3019.764419556127
FDM12,OUT046,3143.6336271380264
DRF01,OUT010,373.2206889013035
FDV36,OUT046,2081.2367108418634
DRI59,OUT013,3700.6301075856886
FDV03,OUT018,2295.4746236009632
FDO39,OUT017,3210.747960284829
NCB07,OUT018,2882.781692451829
FDH38,OUT027,3028.6204598499216
FDZ13,OUT035,834.3397105162315
NCZ30,OUT046,2081.2367108418634
NCA06,OUT035,753.7347141891372
FDB04,OUT049,1382.0228225538744
FDN50,OUT013,1426.496112224635
NCG06,OUT049,3971.5906153757937
NCY17,OUT018,601.1091264337487
FDC23,OUT046,2902.65663270996
FDK33,OUT049,3436.2543894134647
FDR03,OUT049,3485.952215004323
FDZ07,OUT045,1050.9444555210482
FDO38,OUT013,1286.5890518466251
FDS59,OUT046,1649.6859888075267
DRM11,OUT019,944.3287361411216
FDX52,OUT027,5065.59197909745
DRJ35,OUT018,801.8684435391074
NCP53,OUT046,3939.3368412068594
FDW15,OUT019,407.4735658353978
DRI47,OUT045,2445.8432451842846
DRZ11,OUT035,2100.7311764079
FDS02,OUT013,3143.6336271380264
DRD49,OUT018,3529.034260331546
FDW38,OUT049,832.3184539321687
FDR21,OUT019,454.5076237608313
FDE40,OUT013,1050.9444555210482
FDI02,OUT045,1727.8812851712037
FDQ04,OUT045,755.7875558501216
FDY14,OUT017,4429.622536468534
NCT54,OUT046,1537.3878946943441
DRD25,OUT017,1906.949908199585
DRE01,OUT045,3917.2183071880236
FDJ12,OUT010,618.0794772940557
NCZ05,OUT049,1649.6859888075267
DRB25,OUT019,390.43545852976786
NCC31,OUT045,2507.499943914656
FDM16,OUT045,1187.073061340177
DRG11,OUT049,1649.6859888075267
FDV24,OUT027,3733.2266788133475
FDV43,OUT046,759.1162005530146
FDG05,OUT018,2233.817924870592
FDV23,OUT010,412.13151293236933
FDI58,OUT018,1268.4890381053697
FDQ11,OUT017,3783.1094823371477
FDC05,OUT027,5065.59197909745
FDF40,OUT013,3948.192881500654
FDU02,OUT018,3381.5319693179663
FDT32,OUT013,3143.6336271380264
NCF06,OUT017,4213.416690613829
FDT46,OUT013,823.7012852439893
FDR58,OUT010,413.52194500135965
FDY04,OUT046,2602.6319538187277
FDT58,OUT045,2799.206775268036
FDE46,OUT049,2445.8432451842846
DRH11,OUT017,944.493544286529
DRI51,OUT046,2893.8005924161653
FDC35,OUT017,3405.279815100834
FDP45,OUT035,3874.8863322765546
FDC45,OUT017,2808.0628155618306
FDU01,OUT045,3152.489667431821
FDJ53,OUT010,403.2754726385747
FDJ46,OUT017,2893.8005924161653
FDX07,OUT013,3152.489667431821
NCI30,OUT049,3939.3368412068594
FDE47,OUT027,3214.6622947398682
FDV48,OUT045,1295.4450921404198
FDN16,OUT019,377.3583843342167
FDM52,OUT013,2436.98720489049
FDA32,OUT027,5413.785027688866
FDH05,OUT017,3800.9702469668778
FDW25,OUT010,407.64656973652495
FDQ09,OUT046,1906.949908199585
NCM17,OUT010,107.0385704940823
DRM59,OUT046,2445.8432451842846
FDV47,OUT027,2218.292853634773
DRE15,OUT035,1088.5823131173431
FDS25,OUT010,390.43545852976786
NCZ05,OUT018,1491.6789146882613
NCV05,OUT019,407.4735658353978
DRM37,OUT046,3242.572810914118
FDV58,OUT027,5065.59197909745
FDN22,OUT027,6026.485020999516
NCO06,OUT049,734.2402486231003
FDT56,OUT019,181.2131902778706
FDM02,OUT013,1382.0228225538744
FDA09,OUT046,2893.8005924161653
NCC06,OUT035,2100.7311764079
NCL54,OUT049,2893.8005924161653
NCB55,OUT017,959.8755176583728
FDB12,OUT017,1649.6859888075267
NCA54,OUT049,2893.8005924161653
NCS38,OUT049,1906.949908199585
FDC02,OUT049,4870.0787407805465
FDK44,OUT019,454.5076237608313
FDE16,OUT035,3496.590640276565
NCS05,OUT035,2168.2283825679788
FDZ59,OUT045,2799.206775268036
FDI20,OUT017,3427.39834911967
FDQ14,OUT046,2436.98720489049
FDF53,OUT017,2832.2675957564916
FDW25,OUT017,1382.0228225538744
NCQ43,OUT010,390.43545852976786
FDX52,OUT013,3143.6336271380264
FDE28,OUT045,3800.9702469668778
FDN15,OUT017,2148.7339170019422
FDO28,OUT017,2000.8200661516416
FDQ33,OUT045,2436.98720489049
FDM22,OUT010,165.83121690602687
FDJ03,OUT017,814.8452449501947
FDI16,OUT045,944.493544286529
FDI09,OUT027,5980.2007109832675
FDX55,OUT013,3427.39834911967
FDS23,OUT027,3214.6622947398682
DRC12,OUT045,3143.6336271380264
FDH41,OUT049,3436.2543894134647
FDN01,OUT013,2893.8005924161653
FDV55,OUT045,2436.98720489049
NCJ19,OUT013,944.493544286529
NCY29,OUT010,165.83121690602687
FDP03,OUT018,1878.0674308219627
FDZ52,OUT045,1727.8812851712037
FDH31,OUT010,386.21442462801133
FDQ19,OUT018,3587.5181357647116
FDS15,OUT035,1669.1804543735636
FDN32,OUT017,3210.747960284829
FDH32,OUT049,1633.7846964964324
FDF33,OUT017,1658.5420291013213
FDJ22,OUT046,3056.191256434986
FDG56,OUT010,181.2131902778706
FDC05,OUT046,3143.6336271380264
FDK09,OUT013,3800.9702469668778
NCV29,OUT045,2902.65663270996
NCC43,OUT019,471.061917363979
NCA42,OUT049,2498.6439036208612
FDC10,OUT046,1906.949908199585
FDC16,OUT013,1390.878862847669
NCL17,OUT013,2139.8778767081476
FDA51,OUT035,1926.444373765622
FDW01,OUT017,2436.98720489049
NCF30,OUT045,2081.2367108418634
FDN49,OUT013,746.931515556327
FDY20,OUT045,1410.9881473995717
FDC15,OUT045,2498.6439036208612
FDY24,OUT046,888.8411980786464
NCG43,OUT017,1546.2439349881388
FDA48,OUT013,3678.511573566853
NCF55,OUT017,743.096288916895
FDL38,OUT049,1419.8441876933664
NCQ29,OUT018,3517.8737025863916
FDC34,OUT017,2498.6439036208612
FDP36,OUT027,1365.1612743342916
FDN50,OUT010,396.87112270400644
FDO23,OUT049,1537.3878946943441
FDT56,OUT013,944.493544286529
FDT13,OUT027,5074.448019391245
FDZ03,OUT013,3143.6336271380264
FDQ03,OUT010,247.34022014406452
FDU44,OUT045,2602.6319538187277
FDD03,OUT049,3800.9702469668778
NCH30,OUT013,1906.949908199585
FDS60,OUT010,392.9746271011574
FDG08,OUT046,2893.8005924161653
FDX38,OUT017,814.8452449501947
FDD22,OUT017,1906.949908199585
FDW51,OUT013,3405.279815100834
FDL09,OUT017,2799.206775268036
FDZ60,OUT045,1649.6859888075267
NCH07,OUT046,2602.6319538187277
NCQ41,OUT049,3152.489667431821
FDW04,OUT049,2081.2367108418634
FDI08,OUT027,6186.130899467212
FDR19,OUT019,407.4735658353978
FDV13,OUT046,1382.0228225538744
FDB52,OUT017,3799.566285326006
FDZ48,OUT027,2749.514119564953
NCO14,OUT049,814.8452449501947
FDZ50,OUT013,3143.6336271380264
FDN27,OUT019,415.01386728707575
FDQ60,OUT013,2081.2367108418634
FDR49,OUT017,814.8452449501947
DRJ35,OUT027,1706.0697019231056
DRI49,OUT017,1344.6252587103143
FDB47,OUT017,3477.0961747105284
FDP37,OUT010,421.4632404042411
FDR26,OUT049,2832.2675957564916
FDY31,OUT019,407.4735658353978
FDC11,OUT045,1410.9881473995717
DRP47,OUT035,3999.941121235625
NCY54,OUT018,2627.2410635016436
FDR27,OUT046,2139.8778767081476
FDQ21,OUT019,403.2754726385747
NCQ29,OUT035,3948.157383971593
FDJ02,OUT046,2445.8432451842846
FDE21,OUT018,1741.3694414822762
FDM39,OUT046,2933.5696478719133
FDZ01,OUT017,1658.5420291013213
NCB19,OUT018,1224.0157484346091
FDU03,OUT046,3201.8919199910342
FDP27,OUT049,3143.6336271380264
DRF01,OUT045,2436.98720489049
FDM03,OUT049,1649.6859888075267
FDV01,OUT046,2448.019160948299
FDS16,OUT046,2436.98720489049
FDO45,OUT035,1430.4826129656087
NCX06,OUT035,2922.1510982759964
FDP13,OUT046,746.931515556327
NCR38,OUT018,3517.8737025863916
FDA01,OUT013,944.493544286529
FDT26,OUT017,1906.949908199585
FDD44,OUT027,6525.752933851363
FDB26,OUT013,944.493544286529
FDP45,OUT019,660.6928184645243
NCP55,OUT046,953.3495845803236
FDT23,OUT017,1286.5890518466251
FDO51,OUT045,746.931515556327
FDA44,OUT046,944.493544286529
NCJ31,OUT018,3529.034260331546
FDX37,OUT045,1649.6859888075267
NCD18,OUT049,3831.9448212795082
FDN40,OUT027,3733.2266788133475
FDL33,OUT017,3143.6336271380264
DRF48,OUT035,3163.128092704063
FDW08,OUT035,1669.1804543735636
FDX39,OUT018,3095.1627715292716
FDB38,OUT049,2611.4879941125223
FDY46,OUT018,2882.781692451829
NCB06,OUT049,2602.6319538187277
FDA34,OUT035,2922.1510982759964
FDA35,OUT045,2000.8200661516416
FDQ07,OUT035,3424.7742806668707
FDU32,OUT045,2081.2367108418634
FDU26,OUT013,2081.2367108418634
FDU13,OUT010,407.4735658353978
FDO09,OUT035,3948.157383971593
FDW03,OUT019,377.3583843342167
FDB38,OUT013,2602.6319538187277
FDL26,OUT010,407.4735658353978
NCN43,OUT045,2090.092751135658
FDH08,OUT045,3831.9448212795082
NCC31,OUT019,427.0097363631597
FDH14,OUT035,2159.372342274184
FDL40,OUT017,1642.640736790227
FDD20,OUT035,2109.5872167016946
NCV53,OUT035,3967.6873470666906
FDD16,OUT045,1060.2318072575115
FDP24,OUT035,2020.3145317176786
FDQ25,OUT045,2893.8005924161653
FDM38,OUT035,908.3356636446832
NCT18,OUT010,454.5076237608313
FDM34,OUT049,2139.8778767081476
DRH37,OUT010,426.25003638200207
NCE07,OUT013,2148.7339170019422
FDG12,OUT013,1915.8059484933797
FDB59,OUT010,557.6678277366206
FDS10,OUT018,2636.097103795438
FDN21,OUT010,453.072886774485
FDM02,OUT045,1382.0228225538744
FDO44,OUT049,1906.949908199585
NCN17,OUT017,1649.6859888075267
FDH16,OUT018,1268.4890381053697
FDL44,OUT046,2611.4879941125223
FDY47,OUT017,2081.2367108418634
DRI39,OUT046,944.493544286529
NCX54,OUT018,1491.6789146882613
FDE59,OUT046,734.2402486231003
FDO46,OUT045,3152.489667431821
DRE13,OUT046,1382.0228225538744
FDW14,OUT013,1410.9881473995717
FDF35,OUT046,1649.6859888075267
FDO50,OUT019,413.52194500135965
DRF49,OUT017,1906.949908199585
FDT60,OUT049,2081.2367108418634
FDP38,OUT045,814.8452449501947
FDA31,OUT027,4634.488179458764
FDY52,OUT010,190.0692305716652
FDD03,OUT027,5921.390934417329
FDN52,OUT018,1224.0157484346091
FDU20,OUT010,394.82452994665846
FDD22,OUT035,1747.3757507372407
NCB55,OUT019,165.83121690602687
FDN27,OUT045,1845.416911539911
FDD16,OUT013,1286.5890518466251
FDW48,OUT046,1295.4450921404198
DRN35,OUT045,734.2402486231003
FDX25,OUT049,2893.8005924161653
DRD49,OUT049,3834.603503432965
FDE21,OUT019,415.01386728707575
FDN44,OUT035,2630.982459678559
DRC01,OUT049,823.7012852439893
NCK30,OUT046,3971.5906153757937
FDU39,OUT013,944.493544286529
FDB49,OUT013,1649.6859888075267
FDS12,OUT045,2081.2367108418634
FDR57,OUT018,2304.330663894758
FDX22,OUT027,5472.338893573518
FDC60,OUT013,1410.9881473995717
NCE42,OUT049,3770.4118246198345
NCK42,OUT049,3436.2543894134647
DRE01,OUT017,3917.2183071880236
FDE57,OUT018,1936.708596688247
DRK59,OUT019,311.9288399552131
FDB10,OUT027,5977.142724902254
FDQ25,OUT046,2893.8005924161653
FDY26,OUT017,3477.0961747105284
FDG28,OUT049,3667.7775688473757
FDM14,OUT049,1658.5420291013213
NCH29,OUT049,1649.6859888075267
FDD48,OUT049,1906.949908199585
FDC17,OUT045,3485.952215004323
DRH49,OUT027,2227.1488939285678
FDN44,OUT018,2408.3187140926243
FDC29,OUT045,1906.949908199585
DRK01,OUT019,429.02990982642285
FDD48,OUT017,1906.949908199585
FDB59,OUT013,3152.489667431821
FDY45,OUT010,776.8915671298001
FDX60,OUT035,1306.083517412662
FDT09,OUT010,414.56509114764344
DRB24,OUT018,2242.6739651643866
FDL13,OUT035,3842.58324655175
FDN16,OUT035,1669.1804543735636
FDK57,OUT013,2081.2367108418634
FDO22,OUT027,2227.1488939285678
FDC57,OUT010,506.9310404602398
FDZ13,OUT027,1338.8320250585227
FDW27,OUT013,2436.98720489049
FDX10,OUT049,699.875918214636
FDY08,OUT018,1936.708596688247
FDA49,OUT017,1382.0228225538744
FDC32,OUT018,1379.3808205750788
FDO04,OUT035,963.9880098525658
NCZ54,OUT013,3144.226805121746
FDY40,OUT045,823.7012852439893
FDW36,OUT045,1649.6859888075267
FDE11,OUT017,3143.6336271380264
DRE37,OUT045,3143.6336271380264
NCK19,OUT017,3143.6336271380264
FDT19,OUT035,2913.295057982202
FDE56,OUT045,959.8755176583728
FDZ57,OUT010,421.4632404042411
FDB35,OUT035,1445.990577790672
FDF09,OUT010,65.71553958678432
FDO34,OUT046,2799.206775268036
FDA55,OUT046,3700.6301075856886
NCM18,OUT035,979.3699832244097
FDJ20,OUT019,403.2754726385747
DRQ35,OUT019,421.4632404042411
FDG02,OUT013,3152.489667431821
NCU29,OUT018,2233.817924870592
FDL27,OUT027,1800.2416194569932
NCA54,OUT035,2913.295057982202
FDJ32,OUT035,979.3699832244097
FDB21,OUT019,809.9279888996306
FDR46,OUT035,2456.4816704565264
FDZ32,OUT046,1649.6859888075267
DRF36,OUT017,3195.270989761715
NCU54,OUT017,3405.279815100834
NCI31,OUT017,734.2402486231003
DRA59,OUT035,3163.128092704063
NCC55,OUT045,743.096288916895
FDE44,OUT018,656.8381708309288
NCN26,OUT018,1732.5134011884816
FDC11,OUT049,1551.360337945883
FDV24,OUT035,2465.337710750321
FDR40,OUT019,367.5556101526637
NCQ17,OUT049,2498.6439036208612
FDC46,OUT045,3143.6336271380264
NCM18,OUT046,1020.1009753587421
FDK16,OUT046,1537.3878946943441
FDI28,OUT017,1286.5890518466251
FDS11,OUT018,3281.191829936777
DRD13,OUT046,1050.9444555210482
FDL36,OUT035,1430.4826129656087
FDI27,OUT013,814.8452449501947
FDJ53,OUT019,415.01386728707575
FDS44,OUT045,3975.702182621189
FDE28,OUT046,3800.9702469668778
FDQ33,OUT018,2233.817924870592
FDB37,OUT017,3948.192881500654
FDQ31,OUT045,1382.0228225538744
NCQ05,OUT046,2445.8432451842846
FDE10,OUT013,2139.8778767081476
FDF38,OUT017,746.931515556327
FDE50,OUT019,506.9310404602398
DRG37,OUT010,407.4735658353978
NCH06,OUT049,4091.544862213936
FDY14,OUT045,4429.622536468534
FDO27,OUT017,1537.3878946943441
FDQ19,OUT049,3975.702182621189
FDZ26,OUT019,608.6502243945375
FDN51,OUT013,4213.416690613829
FDK20,OUT035,2109.5872167016946
FDD40,OUT018,2891.6377327456235
DRI25,OUT018,786.4864701672636
FDH56,OUT017,1906.949908199585
FDI36,OUT027,5065.59197909745
DRH11,OUT018,786.4864701672636
NCV18,OUT017,1754.0420626549678
DRI01,OUT049,2893.8005924161653
DRE48,OUT049,3152.489667431821
FDS51,OUT035,979.3699832244097
FDM38,OUT017,814.8452449501947
FDB60,OUT027,5065.59197909745
FDY58,OUT035,3842.58324655175
FDY22,OUT045,2139.8778767081476
FDF11,OUT027,6011.175285295899
FDZ51,OUT035,1556.8823602603811
FDQ45,OUT017,3210.747960284829
FDF17,OUT035,3163.128092704063
NCF31,OUT027,3733.2266788133475
FDA37,OUT013,2081.2367108418634
FDO51,OUT046,755.7875558501216
FDF34,OUT013,3152.489667431821
FDD57,OUT018,1388.2368608688735
FDO37,OUT046,3831.9448212795082
FDR49,OUT049,814.8452449501947
FDS39,OUT049,2148.7339170019422
FDI48,OUT027,1356.305234040497
DRM35,OUT049,2893.8005924161653
FDV57,OUT035,3118.4966660686027
FDZ55,OUT013,2602.6319538187277
FDI28,OUT035,1306.083517412662
FDS21,OUT045,1059.8004958148429
FDT34,OUT013,1658.5420291013213
DRI25,OUT035,963.9880098525658
FDT47,OUT010,388.0150824102118
DRH39,OUT045,1125.540064680503
NCD54,OUT045,2375.454208230816
FDU16,OUT027,2255.690417478333
NCW29,OUT045,2139.8778767081476
FDV25,OUT027,5508.6620647711525
FDM56,OUT035,1669.1804543735636
FDZ04,OUT027,1915.373220739209
FDG59,OUT019,56.85949929298972
FDI56,OUT045,1410.9881473995717
FDS33,OUT035,1401.5172881199114
FDC23,OUT049,2902.65663270996
FDT11,OUT049,3143.6336271380264
FDG17,OUT045,4163.429446721729
FDZ44,OUT045,1906.949908199585
FDJ52,OUT013,2611.4879941125223
DRI23,OUT046,2602.6319538187277
DRE15,OUT010,345.30770067389824
NCF07,OUT013,1649.6859888075267
NCR29,OUT049,944.493544286529
FDE44,OUT019,107.0385704940823
FDT23,OUT035,1306.083517412662
NCG06,OUT017,3971.5906153757937
NCU41,OUT010,506.9310404602398
FDH46,OUT017,1649.6859888075267
FDV31,OUT013,2893.8005924161653
NCT41,OUT027,3742.082719107142
FDE22,OUT027,4078.525151992202
FDC26,OUT045,1649.6859888075267
DRF51,OUT017,734.2402486231003
NCY53,OUT019,415.01386728707575
FDY21,OUT017,3143.6336271380264
FDL27,OUT013,1059.8004958148429
FDZ34,OUT049,3365.7279049601643
NCF43,OUT010,348.2081827277585
FDC21,OUT035,1669.1804543735636
FDL26,OUT013,2448.019160948299
FDT25,OUT010,394.82452994665846
NCR30,OUT046,1195.9291016339716
DRL23,OUT019,377.3583843342167
NCR05,OUT049,3143.6336271380264
NCE19,OUT018,786.4864701672636
FDY07,OUT035,787.4667064128461
FDB10,OUT017,3865.5780777455957
FDP57,OUT013,1649.6859888075267
FDU48,OUT019,405.7090508538488
FDH48,OUT035,1401.5172881199114
FDO33,OUT035,1926.444373765622
NCU29,OUT045,2436.98720489049
FDW35,OUT046,755.7875558501216
FDH05,OUT010,608.6502243945375
FDP26,OUT049,1658.5420291013213
DRG27,OUT035,766.4259811223639
FDQ33,OUT046,2436.98720489049
FDH20,OUT010,388.0150824102118
FDV14,OUT046,1410.9881473995717
DRD01,OUT046,944.493544286529
NCI17,OUT049,1546.2439349881388
FDF39,OUT010,1026.995223481586
FDX37,OUT046,1649.6859888075267
NCX17,OUT035,3792.564972339328
FDN03,OUT013,3980.4466556695884
NCS41,OUT010,506.9310404602398
FDH34,OUT045,3143.6336271380264
NCX53,OUT018,1945.5646369820417
FDY31,OUT046,2436.98720489049
FDD20,OUT017,2090.092751135658
FDE51,OUT045,814.8452449501947
FDV27,OUT046,1382.0228225538744
FDF16,OUT035,2456.4816704565264
FDZ02,OUT049,1537.3878946943441
NCK05,OUT045,1020.1009753587421
FDM12,OUT027,5065.59197909745
NCA05,OUT018,2172.284928210918
FDX33,OUT045,2602.6319538187277
FDM25,OUT049,2902.65663270996
FDE41,OUT018,1224.0157484346091
FDW14,OUT045,1382.0228225538744
NCD30,OUT046,1537.3878946943441
FDB23,OUT010,597.5118679147499
FDF45,OUT046,968.7315579521675
FDW20,OUT017,2019.703714182188
FDF47,OUT045,3616.978576907179
NCR05,OUT019,546.2631176843612
DRB01,OUT046,2607.030623673063
FDE36,OUT013,2939.3249580603215
FDU56,OUT049,3143.6336271380264
FDB23,OUT049,3709.4861478794833
FDN48,OUT049,1410.9881473995717
FDS43,OUT013,3143.6336271380264
NCN05,OUT013,3152.489667431821
NCL53,OUT049,2893.8005924161653
FDL56,OUT046,1382.0228225538744
FDH17,OUT018,1388.2368608688735
FDP37,OUT046,2081.2367108418634
FDG09,OUT019,506.9310404602398
FDA55,OUT045,3700.6301075856886
FDX31,OUT049,3831.9448212795082
FDJ41,OUT045,4003.051824632276
DRC24,OUT045,2448.019160948299
FDQ21,OUT035,2048.05422004202
NCT54,OUT045,1537.3878946943441
FDH08,OUT049,3831.9448212795082
FDY38,OUT018,3381.5319693179663
DRM11,OUT010,733.9638701595627
FDG32,OUT049,3854.749160511915
NCH18,OUT046,3939.3368412068594
FDI20,OUT035,3496.590640276565
FDA33,OUT018,2233.817924870592
FDN45,OUT013,3678.511573566853
FDT45,OUT010,165.83121690602687
FDR32,OUT035,3820.4647125329143
